,GTR,PR1,PR2,PR3,x,y
369,0.09579,0.01565,0.016,0.02491,2.112019623875715,0.15235
370,0.09631,0.01574,0.01605,0.02497,2.117743254292723,0.15307
371,0.09684,0.01583,0.0161,0.02504,2.12346688470973,0.15380999999999997
372,0.09736,0.01592,0.01615,0.02511,2.1291905151267376,0.15453999999999998
373,0.09788,0.01601,0.01621,0.02517,2.134914145543745,0.15527
374,0.0984,0.0161,0.01626,0.02524,2.140637775960752,0.156
375,0.09893,0.01619,0.01631,0.02531,2.1463614063777596,0.15674
376,0.09946,0.01628,0.01637,0.02537,2.152085036794767,0.15748
377,0.09998,0.01637,0.01642,0.02544,2.1578086672117744,0.15821
378,0.10051,0.01647,0.01647,0.02551,2.1635322976287816,0.15896
379,0.10104,0.01656,0.01653,0.02557,2.169255928045789,0.15969999999999998
380,0.10157,0.01666,0.01658,0.02564,2.1749795584627964,0.16045
381,0.10211,0.01675,0.01664,0.02571,2.1807031888798036,0.16121000000000002
382,0.10264,0.01685,0.01669,0.02578,2.186426819296811,0.16196
383,0.10318,0.01695,0.01675,0.02584,2.1921504497138184,0.16272
384,0.10371,0.01704,0.0168,0.02591,2.1978740801308256,0.16346
385,0.10425,0.01714,0.01686,0.02598,2.2035977105478333,0.16423000000000001
386,0.10479,0.01724,0.01691,0.02605,2.2093213409648405,0.16499000000000003
387,0.10533,0.01734,0.01697,0.02612,2.2150449713818476,0.16576
388,0.10587,0.01745,0.01703,0.02618,2.2207686017988553,0.16652999999999998
389,0.10641,0.01755,0.01708,0.02625,2.2264922322158625,0.16729000000000002
390,0.10695,0.01765,0.01714,0.02632,2.23221586263287,0.16806000000000001
391,0.1075,0.01776,0.0172,0.02639,2.2379394930498773,0.16885
392,0.10804,0.01786,0.01726,0.02646,2.2436631234668845,0.16961999999999997
393,0.10859,0.01797,0.01732,0.02653,2.249386753883892,0.17040999999999998
394,0.10914,0.01807,0.01737,0.0266,2.2551103843008993,0.17118
395,0.10969,0.01818,0.01743,0.02667,2.260834014717907,0.17197
396,0.11024,0.01829,0.01749,0.02674,2.266557645134914,0.17276
397,0.11079,0.0184,0.01755,0.02681,2.2722812755519213,0.17354999999999998
398,0.11134,0.01851,0.01761,0.02688,2.278004905968929,0.17434
399,0.11189,0.01862,0.01767,0.02695,2.283728536385936,0.17513
400,0.11245,0.01874,0.01773,0.02702,2.2894521668029433,0.17593999999999999
401,0.113,0.01885,0.01779,0.02709,2.295175797219951,0.17673
402,0.11356,0.01896,0.01785,0.02716,2.300899427636958,0.17753
403,0.11412,0.01908,0.01791,0.02723,2.3066230580539657,0.17834000000000003
404,0.11468,0.0192,0.01797,0.0273,2.312346688470973,0.17915000000000003
405,0.11524,0.01931,0.01804,0.02737,2.31807031888798,0.17996
406,0.1158,0.01943,0.0181,0.02744,2.3237939493049877,0.18077
407,0.11636,0.01955,0.01816,0.02752,2.329517579721995,0.18159000000000003
408,0.11692,0.01967,0.01822,0.02759,2.3352412101390025,0.18240000000000003
409,0.11749,0.01979,0.01829,0.02766,2.3409648405560097,0.18323
410,0.11805,0.01992,0.01835,0.02773,2.346688470973017,0.18405
411,0.11862,0.02004,0.01841,0.02781,2.3524121013900245,0.18488000000000002
412,0.11919,0.02017,0.01848,0.02788,2.3581357318070317,0.18572
413,0.11976,0.02029,0.01854,0.02795,2.3638593622240394,0.18654
414,0.12032,0.02042,0.01861,0.02802,2.3695829926410465,0.18737
415,0.1209,0.02055,0.01867,0.0281,2.3753066230580537,0.18822
416,0.12147,0.02068,0.01874,0.02817,2.3810302534750614,0.18906
417,0.12204,0.02081,0.0188,0.02825,2.3867538838920686,0.18990000000000004
418,0.12262,0.02094,0.01887,0.02832,2.3924775143090757,0.19075000000000003
419,0.12319,0.02108,0.01893,0.02839,2.3982011447260834,0.19158999999999998
420,0.12377,0.02121,0.019,0.02847,2.4039247751430906,0.19245
421,0.12434,0.02135,0.01907,0.02854,2.409648405560098,0.1933
422,0.12492,0.02148,0.01914,0.02862,2.4153720359771054,0.19416000000000003
423,0.1255,0.02162,0.0192,0.02869,2.4210956663941126,0.19501
424,0.12608,0.02176,0.01927,0.02877,2.42681929681112,0.19588000000000003
425,0.12666,0.0219,0.01934,0.02884,2.4325429272281274,0.19674
426,0.12725,0.02204,0.01941,0.02892,2.438266557645135,0.19762000000000002
427,0.12783,0.02219,0.01948,0.029,2.443990188062142,0.1985
428,0.12842,0.02233,0.01955,0.02907,2.4497138184791494,0.19937000000000002
429,0.129,0.02248,0.01962,0.02915,2.455437448896157,0.20025
430,0.12959,0.02262,0.01969,0.02923,2.461161079313164,0.20112999999999998
431,0.13018,0.02277,0.01976,0.0293,2.466884709730172,0.20201
432,0.13077,0.02292,0.01983,0.02938,2.472608340147179,0.20289999999999997
433,0.13135,0.02308,0.0199,0.02946,2.478331970564186,0.20379
434,0.13195,0.02323,0.01997,0.02954,2.484055600981194,0.20469
435,0.13254,0.02338,0.02004,0.02961,2.489779231398201,0.20557
436,0.13313,0.02354,0.02012,0.02969,2.495502861815208,0.20648
437,0.13372,0.0237,0.02019,0.02977,2.501226492232216,0.20738000000000004
438,0.13432,0.02386,0.02026,0.02985,2.506950122649223,0.20829
439,0.13492,0.02402,0.02034,0.02993,2.5126737530662306,0.20921
440,0.13551,0.02418,0.02041,0.03001,2.518397383483238,0.21011
441,0.13611,0.02434,0.02048,0.03009,2.524121013900245,0.21102000000000004
442,0.13671,0.02451,0.02056,0.03017,2.5298446443172526,0.21195000000000003
443,0.13731,0.02467,0.02064,0.03025,2.53556827473426,0.21286999999999998
444,0.13791,0.02484,0.02071,0.03033,2.5412919051512675,0.21379000000000004
445,0.13851,0.02501,0.02079,0.03041,2.5470155355682746,0.21472
446,0.13912,0.02518,0.02086,0.03049,2.552739165985282,0.21565
447,0.13972,0.02536,0.02094,0.03057,2.5584627964022895,0.21659
448,0.14033,0.02553,0.02102,0.03065,2.5641864268192966,0.21753
449,0.14093,0.02571,0.0211,0.03074,2.5699100572363043,0.21848
450,0.14154,0.02589,0.02117,0.03082,2.5756336876533115,0.21941999999999998
451,0.14215,0.02607,0.02125,0.0309,2.5813573180703187,0.22037
452,0.14276,0.02625,0.02133,0.03098,2.5870809484873263,0.22132
453,0.14337,0.02643,0.02141,0.03107,2.5928045789043335,0.22228
454,0.14398,0.02662,0.02149,0.03115,2.5985282093213407,0.22323999999999997
455,0.14459,0.0268,0.02157,0.03123,2.6042518397383483,0.22419
456,0.1452,0.02699,0.02165,0.03132,2.6099754701553555,0.22516
457,0.14582,0.02718,0.02173,0.0314,2.615699100572363,0.22613
458,0.14643,0.02738,0.02182,0.03149,2.6214227309893703,0.22712
459,0.14705,0.02757,0.0219,0.03157,2.6271463614063775,0.22809
460,0.14766,0.02777,0.02198,0.03166,2.632869991823385,0.22907
461,0.14828,0.02797,0.02206,0.03174,2.6385936222403923,0.23004999999999998
462,0.1489,0.02817,0.02215,0.03183,2.6443172526574,0.23105
463,0.14952,0.02837,0.02223,0.03192,2.650040883074407,0.23203999999999997
464,0.15014,0.02858,0.02232,0.032,2.6557645134914143,0.23304
465,0.15076,0.02878,0.0224,0.03209,2.661488143908422,0.23403000000000002
466,0.15138,0.02899,0.02249,0.03218,2.667211774325429,0.23503999999999994
467,0.15201,0.0292,0.02257,0.03226,2.6729354047424367,0.23604
468,0.15263,0.02942,0.02266,0.03235,2.678659035159444,0.23706
469,0.15326,0.02963,0.02275,0.03244,2.684382665576451,0.23808
470,0.15388,0.02985,0.02283,0.03253,2.6901062959934587,0.23909
471,0.15451,0.03007,0.02292,0.03262,2.695829926410466,0.24012
472,0.15514,0.03029,0.02301,0.03271,2.701553556827473,0.24115
473,0.15577,0.03052,0.0231,0.0328,2.7072771872444807,0.24219
474,0.1564,0.03074,0.02319,0.03289,2.713000817661488,0.24322
475,0.15703,0.03097,0.02328,0.03298,2.7187244480784956,0.24425999999999998
476,0.15766,0.0312,0.02337,0.03307,2.7244480784955027,0.2453
477,0.15829,0.03144,0.02346,0.03316,2.73017170891251,0.24634999999999999
478,0.15892,0.03168,0.02355,0.03325,2.7358953393295176,0.2474
479,0.15956,0.03191,0.02364,0.03334,2.7416189697465247,0.24845
480,0.16019,0.03216,0.02373,0.03343,2.7473426001635324,0.24951000000000004
481,0.16083,0.0324,0.02383,0.03353,2.7530662305805396,0.25059000000000003
482,0.16147,0.03265,0.02392,0.03362,2.7587898609975468,0.25166
483,0.1621,0.03289,0.02402,0.03371,2.7645134914145544,0.25272
484,0.16274,0.03315,0.02411,0.03381,2.7702371218315616,0.25381
485,0.16338,0.0334,0.02421,0.0339,2.775960752248569,0.25489
486,0.16402,0.03366,0.0243,0.03399,2.7816843826655764,0.25597000000000003
487,0.16466,0.03392,0.0244,0.03409,2.7874080130825836,0.25706999999999997
488,0.16531,0.03418,0.02449,0.03418,2.793131643499591,0.25816
489,0.16595,0.03444,0.02459,0.03428,2.7988552739165984,0.25926
490,0.16659,0.03471,0.02469,0.03437,2.8045789043336056,0.26036000000000004
491,0.16724,0.03498,0.02479,0.03447,2.810302534750613,0.26148000000000005
492,0.16788,0.03526,0.02489,0.03457,2.8160261651676204,0.2626
493,0.16853,0.03553,0.02499,0.03466,2.821749795584628,0.26371
494,0.16918,0.03581,0.02509,0.03476,2.827473426001635,0.26483999999999996
495,0.16983,0.0361,0.02519,0.03486,2.8331970564186424,0.26598000000000005
496,0.17048,0.03638,0.02529,0.03496,2.83892068683565,0.26711
497,0.17113,0.03667,0.02539,0.03506,2.844644317252657,0.26825000000000004
498,0.17178,0.03696,0.0255,0.03515,2.850367947669665,0.26938999999999996
499,0.17243,0.03726,0.0256,0.03525,2.856091578086672,0.27053999999999995
500,0.17308,0.03756,0.0257,0.03535,2.861815208503679,0.27169000000000004
501,0.17374,0.03786,0.02581,0.03545,2.867538838920687,0.27286000000000005
502,0.17439,0.03816,0.02591,0.03555,2.873262469337694,0.27401000000000003
503,0.17505,0.03847,0.02602,0.03565,2.8789860997547017,0.27519
504,0.1757,0.03878,0.02613,0.03576,2.884709730171709,0.27637
505,0.17636,0.0391,0.02623,0.03586,2.890433360588716,0.2775499999999999
506,0.17702,0.03942,0.02634,0.03596,2.8961569910057237,0.27873999999999993
507,0.17767,0.03974,0.02645,0.03606,2.901880621422731,0.27992
508,0.17833,0.04007,0.02656,0.03617,2.907604251839738,0.28113
509,0.17899,0.0404,0.02667,0.03627,2.9133278822567457,0.28232999999999997
510,0.17966,0.04073,0.02678,0.03637,2.919051512673753,0.28354
511,0.18032,0.04106,0.02689,0.03648,2.9247751430907605,0.28474999999999995
512,0.18098,0.0414,0.027,0.03658,2.9304987735077677,0.28595999999999994
513,0.18164,0.04175,0.02712,0.03669,2.936222403924775,0.2872
514,0.18231,0.0421,0.02723,0.03679,2.9419460343417825,0.28843
515,0.18297,0.04245,0.02734,0.0369,2.9476696647587897,0.28966000000000003
516,0.18364,0.0428,0.02746,0.037,2.9533932951757973,0.2909
517,0.18431,0.04316,0.02757,0.03711,2.9591169255928045,0.29214999999999997
518,0.18497,0.04353,0.02769,0.03722,2.9648405560098117,0.29341
519,0.18564,0.0439,0.02781,0.03733,2.9705641864268193,0.29468
520,0.18631,0.04427,0.02792,0.03743,2.9762878168438265,0.29592999999999997
521,0.18698,0.04464,0.02804,0.03754,2.9820114472608337,0.29719999999999996
522,0.18765,0.04502,0.02816,0.03765,2.9877350776778413,0.29848
523,0.18832,0.04541,0.02828,0.03776,2.9934587080948485,0.29977
524,0.189,0.0458,0.0284,0.03787,2.999182338511856,0.30107
525,0.18967,0.04619,0.02852,0.03798,3.0049059689288633,0.30236
526,0.19034,0.04659,0.02864,0.03809,3.0106295993458705,0.30366
527,0.19102,0.04699,0.02877,0.0382,3.016353229762878,0.3049799999999999
528,0.19169,0.0474,0.02889,0.03832,3.0220768601798853,0.30629999999999996
529,0.19237,0.04781,0.02901,0.03843,3.027800490596893,0.30762
530,0.19305,0.04822,0.02914,0.03854,3.0335241210139,0.30895
531,0.19372,0.04864,0.02927,0.03866,3.0392477514309073,0.31029
532,0.1944,0.04907,0.02939,0.03877,3.044971381847915,0.31162999999999996
533,0.19508,0.0495,0.02952,0.03888,3.050695012264922,0.31298
534,0.19576,0.04994,0.02965,0.039,3.0564186426819298,0.31434999999999996
535,0.19644,0.05038,0.02978,0.03911,3.062142273098937,0.31571
536,0.19712,0.05082,0.02991,0.03923,3.067865903515944,0.31708000000000003
537,0.19781,0.05127,0.03004,0.03935,3.0735895339329518,0.3184700000000001
538,0.19849,0.05173,0.03017,0.03946,3.079313164349959,0.31985
539,0.19917,0.05219,0.0303,0.03958,3.085036794766966,0.3212400000000001
540,0.19986,0.05265,0.03043,0.0397,3.0907604251839738,0.32264
541,0.20054,0.05312,0.03057,0.03982,3.096484055600981,0.32405
542,0.20123,0.0536,0.0307,0.03994,3.1022076860179886,0.32547
543,0.20192,0.05408,0.03084,0.04005,3.1079313164349958,0.32688999999999996
544,0.2026,0.05457,0.03098,0.04017,3.113654946852003,0.32831999999999995
545,0.20329,0.05506,0.03111,0.04029,3.1193785772690106,0.32975
546,0.20398,0.05556,0.03125,0.04042,3.1251022076860178,0.33121000000000006
547,0.20467,0.05606,0.03139,0.04054,3.1308258381030254,0.33265999999999996
548,0.20536,0.05657,0.03153,0.04066,3.1365494685200326,0.33412000000000003
549,0.20605,0.05709,0.03167,0.04078,3.1422730989370398,0.33559
550,0.20675,0.05761,0.03182,0.0409,3.1479967293540474,0.33708
551,0.20744,0.05814,0.03196,0.04103,3.1537203597710546,0.33857000000000004
552,0.20813,0.05867,0.0321,0.04115,3.159443990188062,0.34005
553,0.20883,0.05921,0.03225,0.04128,3.1651676206050694,0.34156999999999993
554,0.20952,0.05975,0.0324,0.0414,3.1708912510220766,0.34307000000000004
555,0.21022,0.06031,0.03254,0.04153,3.176614881439084,0.34459999999999996
556,0.21091,0.06086,0.03269,0.04165,3.1823385118560914,0.3461099999999999
557,0.21161,0.06143,0.03284,0.04178,3.1880621422730986,0.34765999999999997
558,0.21231,0.062,0.03299,0.04191,3.193785772690106,0.34920999999999996
559,0.21301,0.06257,0.03314,0.04204,3.1995094031071134,0.35076
560,0.21371,0.06316,0.03329,0.04217,3.205233033524121,0.35233000000000003
561,0.21441,0.06375,0.03345,0.04229,3.210956663941128,0.35390000000000005
562,0.21511,0.06434,0.0336,0.04242,3.2166802943581354,0.35547
563,0.21581,0.06495,0.03375,0.04255,3.222403924775143,0.35706
564,0.21651,0.06556,0.03391,0.04269,3.22812755519215,0.35867000000000004
565,0.21722,0.06617,0.03407,0.04282,3.233851185609158,0.36028000000000004
566,0.21792,0.0668,0.03423,0.04295,3.239574816026165,0.36190000000000005
567,0.21862,0.06743,0.03439,0.04308,3.2452984464431722,0.36352
568,0.21933,0.06806,0.03455,0.04322,3.25102207686018,0.36516
569,0.22003,0.06871,0.03471,0.04335,3.256745707277187,0.3668
570,0.22074,0.06936,0.03487,0.04348,3.2624693376941947,0.36845
571,0.22145,0.07002,0.03503,0.04362,3.268192968111202,0.37012
572,0.22216,0.07068,0.0352,0.04375,3.273916598528209,0.37178999999999995
573,0.22287,0.07135,0.03537,0.04389,3.2796402289452167,0.37348000000000003
574,0.22357,0.07203,0.03553,0.04403,3.285363859362224,0.37516
575,0.22428,0.07272,0.0357,0.04417,3.291087489779231,0.37687000000000004
576,0.225,0.07341,0.03587,0.0443,3.2968111201962387,0.37858
577,0.22571,0.07412,0.03604,0.04444,3.302534750613246,0.38031000000000004
578,0.22642,0.07482,0.03621,0.04458,3.3082583810302535,0.38203
579,0.22713,0.07554,0.03639,0.04472,3.3139820114472607,0.38378
580,0.22784,0.07627,0.03656,0.04486,3.319705641864268,0.38553
581,0.22856,0.077,0.03674,0.045,3.3254292722812755,0.38730000000000003
582,0.22927,0.07774,0.03691,0.04515,3.3311529026982827,0.38906999999999997
583,0.22999,0.07848,0.03709,0.04529,3.3368765331152903,0.39085
584,0.23071,0.07924,0.03727,0.04543,3.3426001635322975,0.39264999999999994
585,0.23142,0.08,0.03745,0.04558,3.3483237939493047,0.39444999999999997
586,0.23214,0.08077,0.03763,0.04572,3.3540474243663123,0.39625999999999995
587,0.23286,0.08155,0.03781,0.04587,3.3597710547833195,0.39808999999999994
588,0.23358,0.08233,0.038,0.04601,3.365494685200327,0.39991999999999994
589,0.2343,0.08312,0.03818,0.04616,3.3712183156173343,0.40176
590,0.23502,0.08392,0.03837,0.04631,3.3769419460343415,0.40362
591,0.23574,0.08473,0.03856,0.04646,3.382665576451349,0.40549
592,0.23646,0.08555,0.03875,0.0466,3.3883892068683563,0.40736000000000006
593,0.23718,0.08637,0.03894,0.04675,3.3941128372853635,0.40924000000000005
594,0.2379,0.0872,0.03913,0.0469,3.399836467702371,0.41113
595,0.23863,0.08804,0.03933,0.04705,3.4055600981193783,0.41305000000000003
596,0.23935,0.08888,0.03952,0.04721,3.411283728536386,0.41496000000000005
597,0.24008,0.08974,0.03972,0.04736,3.417007358953393,0.4169
598,0.2408,0.0906,0.03992,0.04751,3.4227309893704003,0.41883000000000004
599,0.24153,0.09147,0.04012,0.04766,3.428454619787408,0.42078000000000004
600,0.24225,0.09235,0.04032,0.04782,3.434178250204415,0.42274
601,0.24298,0.09323,0.04052,0.04797,3.4399018806214228,0.4247
602,0.24371,0.09412,0.04072,0.04813,3.44562551103843,0.42668
603,0.24444,0.09502,0.04093,0.04829,3.451349141455437,0.42868
604,0.24517,0.09592,0.04113,0.04844,3.4570727718724448,0.43066
605,0.2459,0.09684,0.04134,0.0486,3.462796402289452,0.43268
606,0.24663,0.09776,0.04155,0.04876,3.4685200327064596,0.4347
607,0.24736,0.09868,0.04176,0.04892,3.4742436631234668,0.43672
608,0.24809,0.09962,0.04198,0.04908,3.479967293540474,0.43877
609,0.24883,0.10056,0.04219,0.04924,3.4856909239574816,0.44082
610,0.24956,0.10151,0.04241,0.0494,3.4914145543744888,0.44288000000000005
611,0.25029,0.10246,0.04263,0.04957,3.497138184791496,0.44495
612,0.25103,0.10342,0.04285,0.04973,3.5028618152085036,0.44703
613,0.25176,0.10439,0.04307,0.04989,3.508585445625511,0.44910999999999995
614,0.2525,0.10536,0.04329,0.05006,3.5143090760425184,0.45121
615,0.25324,0.10634,0.04351,0.05023,3.5200327064595256,0.45332
616,0.25397,0.10732,0.04374,0.05039,3.525756336876533,0.45542
617,0.25471,0.10831,0.04397,0.05056,3.5314799672935404,0.45754999999999996
618,0.25545,0.10931,0.0442,0.05073,3.5372035977105476,0.45969
619,0.25619,0.11031,0.04443,0.0509,3.5429272281275552,0.46182999999999996
620,0.25693,0.11131,0.04466,0.05107,3.5486508585445624,0.46397
621,0.25767,0.11232,0.0449,0.05124,3.5543744889615696,0.46613
622,0.25841,0.11334,0.04513,0.05141,3.5600981193785772,0.46829000000000004
623,0.25915,0.11435,0.04537,0.05158,3.5658217497955844,0.47045000000000003
624,0.25989,0.11538,0.04561,0.05175,3.571545380212592,0.47263000000000005
625,0.26064,0.1164,0.04585,0.05193,3.5772690106295992,0.47482
626,0.26138,0.11743,0.0461,0.0521,3.5829926410466064,0.47701000000000005
627,0.26212,0.11846,0.04634,0.05228,3.588716271463614,0.4792
628,0.26287,0.1195,0.04659,0.05246,3.5944399018806212,0.48141999999999996
629,0.26361,0.12054,0.04684,0.05263,3.6001635322976284,0.48362000000000005
630,0.26436,0.12157,0.04709,0.05281,3.605887162714636,0.48582999999999993
631,0.26511,0.12261,0.04734,0.05299,3.6116107931316432,0.48805
632,0.26585,0.12366,0.0476,0.05317,3.617334423548651,0.49027999999999994
633,0.2666,0.1247,0.04786,0.05335,3.623058053965658,0.49250999999999995
634,0.26735,0.12574,0.04812,0.05353,3.6287816843826652,0.49473999999999996
635,0.2681,0.12679,0.04838,0.05372,3.634505314799673,0.49699
636,0.26885,0.12783,0.04864,0.0539,3.64022894521668,0.49922
637,0.2696,0.12887,0.04891,0.05409,3.6459525756336877,0.50147
638,0.27035,0.12991,0.04918,0.05427,3.651676206050695,0.50371
639,0.2711,0.13095,0.04945,0.05446,3.657399836467702,0.50596
640,0.27186,0.13198,0.04972,0.05464,3.6631234668847097,0.5081999999999999
641,0.27261,0.13302,0.04999,0.05483,3.668847097301717,0.51045
642,0.27336,0.13405,0.05027,0.05502,3.6745707277187245,0.5127
643,0.27412,0.13507,0.05055,0.05521,3.6802943581357317,0.51495
644,0.27487,0.1361,0.05083,0.0554,3.686017988552739,0.5172
645,0.27563,0.13711,0.05111,0.0556,3.6917416189697465,0.51945
646,0.27638,0.13812,0.0514,0.05579,3.6974652493867537,0.52169
647,0.27714,0.13913,0.05168,0.05598,3.703188879803761,0.52393
648,0.2779,0.14013,0.05197,0.05618,3.7089125102207685,0.5261800000000001
649,0.27866,0.14112,0.05226,0.05637,3.7146361406377757,0.52841
650,0.27941,0.1421,0.05256,0.05657,3.7203597710547833,0.53064
651,0.28017,0.14307,0.05286,0.05677,3.7260834014717905,0.53287
652,0.28093,0.14404,0.05316,0.05697,3.7318070318887977,0.5351000000000001
653,0.28169,0.14499,0.05346,0.05717,3.7375306623058053,0.53731
654,0.28245,0.14594,0.05376,0.05737,3.7432542927228125,0.5395200000000001
655,0.28322,0.14687,0.05407,0.05757,3.74897792313982,0.54173
656,0.28398,0.14779,0.05438,0.05777,3.7547015535568273,0.54392
657,0.28474,0.1487,0.05469,0.05798,3.7604251839738345,0.54611
658,0.2855,0.14959,0.055,0.05818,3.766148814390842,0.54827
659,0.28627,0.15047,0.05532,0.05839,3.7718724448078493,0.55045
660,0.28703,0.15134,0.05564,0.0586,3.777596075224857,0.5526099999999999
661,0.2878,0.15219,0.05596,0.0588,3.783319705641864,0.5547500000000001
662,0.28856,0.15303,0.05629,0.05901,3.7890433360588713,0.55689
663,0.28933,0.15385,0.05662,0.05922,3.794766966475879,0.5590199999999999
664,0.2901,0.15465,0.05695,0.05944,3.800490596892886,0.5611400000000001
665,0.29087,0.15543,0.05728,0.05965,3.8062142273098933,0.56323
666,0.29163,0.15619,0.05762,0.05986,3.811937857726901,0.5653
667,0.2924,0.15694,0.05795,0.06008,3.817661488143908,0.5673699999999999
668,0.29317,0.15766,0.0583,0.06029,3.823385118560916,0.56942
