,GTR,PR1,x,y
879,0.62259,0.78728,6.154538634658665,1.40987
880,0.62398,0.7871,6.1615403850962736,1.41108
881,0.62537,0.7869,6.168542135533883,1.4122700000000001
882,0.62677,0.78668,6.175543885971493,1.4134500000000003
883,0.62817,0.78644,6.182545636409102,1.41461
884,0.62958,0.78618,6.189547386846711,1.4157600000000001
885,0.63099,0.7859,6.196549137284321,1.41689
886,0.6324,0.7856,6.2035508877219305,1.418
887,0.63381,0.78528,6.210552638159539,1.41909
888,0.63523,0.78494,6.217554388597149,1.4201699999999997
889,0.63665,0.78459,6.224556139034759,1.4212399999999998
890,0.63807,0.78421,6.231557889472368,1.42228
891,0.6395,0.78382,6.238559639909977,1.4233200000000001
892,0.64093,0.7834,6.245561390347587,1.4243299999999997
893,0.64237,0.78297,6.252563140785196,1.42534
894,0.6438,0.78251,6.259564891222805,1.4263100000000002
895,0.64524,0.78204,6.266566641660415,1.4272799999999999
896,0.64669,0.78155,6.273568392098024,1.4282399999999997
897,0.64814,0.78104,6.280570142535634,1.4291800000000001
898,0.64959,0.78051,6.287571892973243,1.4301000000000001
899,0.65104,0.77997,6.294573643410852,1.4310099999999997
900,0.6525,0.7794,6.301575393848462,1.4319000000000002
901,0.65396,0.77882,6.308577144286072,1.43278
902,0.65543,0.77821,6.31557889472368,1.4336399999999996
903,0.6569,0.77759,6.32258064516129,1.43449
904,0.65837,0.77695,6.3295823955989,1.4353200000000002
905,0.65984,0.77629,6.336584146036508,1.4361300000000001
906,0.66132,0.77562,6.343585896474118,1.43694
907,0.6628,0.77492,6.350587646911728,1.43772
908,0.66429,0.77421,6.357589397349337,1.4384999999999997
909,0.66578,0.77348,6.364591147786946,1.43926
910,0.66727,0.77274,6.371592898224556,1.44001
911,0.66877,0.77197,6.378594648662165,1.44074
912,0.67027,0.77119,6.385596399099775,1.4414600000000002
913,0.67177,0.77039,6.392598149537384,1.4421599999999999
914,0.67328,0.76957,6.3995998999749935,1.44285
915,0.67479,0.76874,6.406601650412603,1.4435299999999998
916,0.67631,0.76789,6.413603400850212,1.4442
917,0.67783,0.76702,6.4206051512878215,1.4448500000000002
918,0.67935,0.76613,6.427606901725431,1.4454799999999999
919,0.68087,0.76523,6.434608652163041,1.4460999999999997
920,0.6824,0.76431,6.4416104026006495,1.4467100000000002
921,0.68394,0.76338,6.448612153038259,1.44732
922,0.68547,0.76243,6.455613903475869,1.4479000000000002
923,0.68702,0.76146,6.4626156539134785,1.44848
924,0.68856,0.76048,6.469617404351087,1.44904
925,0.69011,0.75948,6.476619154788697,1.44959
926,0.69166,0.75847,6.4836209052263065,1.4501300000000001
927,0.69322,0.75744,6.490622655663915,1.45066
928,0.69478,0.75639,6.497624406101525,1.4511699999999998
929,0.69634,0.75533,6.504626156539135,1.45167
930,0.69791,0.75425,6.511627906976744,1.4521600000000001
931,0.69948,0.75316,6.518629657414353,1.4526400000000002
932,0.70105,0.75206,6.525631407851963,1.45311
933,0.70263,0.75093,6.532633158289572,1.4535599999999997
934,0.70422,0.7498,6.539634908727182,1.4540199999999999
935,0.7058,0.74865,6.546636659164791,1.4544499999999998
936,0.70739,0.74748,6.5536384096024,1.45487
937,0.70899,0.74631,6.56064016004001,1.4553
938,0.71059,0.74511,6.567641910477619,1.4557
939,0.71219,0.74391,6.574643660915228,1.4561
940,0.7138,0.74269,6.581645411352838,1.45649
941,0.71541,0.74145,6.588647161790448,1.4568599999999998
942,0.71702,0.74021,6.595648912228056,1.45723
943,0.71864,0.73895,6.602650662665666,1.45759
944,0.72026,0.73767,6.609652413103276,1.4579300000000002
945,0.72189,0.73639,6.616654163540885,1.45828
946,0.72352,0.73509,6.623655913978494,1.45861
947,0.72516,0.73378,6.630657664416104,1.4589400000000001
948,0.7268,0.73245,6.637659414853713,1.45925
949,0.72844,0.73112,6.644661165291322,1.45956
950,0.73009,0.72977,6.651662915728932,1.4598600000000002
951,0.73174,0.72841,6.658664666166541,1.4601499999999998
952,0.73339,0.72704,6.665666416604151,1.4604300000000001
953,0.73505,0.72565,6.67266816704176,1.4607
954,0.73672,0.72426,6.6796699174793694,1.46098
955,0.73839,0.72285,6.686671667916979,1.46124
956,0.74006,0.72143,6.693673418354589,1.4614900000000002
957,0.74173,0.72,6.7006751687921975,1.4617299999999998
958,0.74342,0.71856,6.707676919229807,1.4619799999999998
959,0.7451,0.71711,6.714678669667417,1.46221
960,0.74679,0.71565,6.7216804201050255,1.46244
961,0.74848,0.71418,6.728682170542635,1.46266
962,0.75018,0.7127,6.735683920980245,1.46288
963,0.75188,0.71121,6.7426856714178545,1.4630899999999998
964,0.75359,0.70971,6.749687421855463,1.4632999999999998
965,0.7553,0.7082,6.756689172293073,1.4635
966,0.75702,0.70667,6.7636909227306825,1.4636900000000002
967,0.75874,0.70514,6.770692673168292,1.4638799999999998
968,0.76046,0.70361,6.777694423605901,1.4640700000000002
969,0.76219,0.70206,6.7846961740435106,1.4642499999999998
970,0.76392,0.7005,6.79169792448112,1.4644199999999998
971,0.76566,0.69894,6.798699674918729,1.4646
972,0.7674,0.69736,6.805701425356339,1.46476
973,0.76914,0.69578,6.812703175793948,1.46492
974,0.77089,0.69419,6.819704926231558,1.4650799999999997
975,0.77265,0.69259,6.826706676669167,1.46524
976,0.77441,0.69098,6.833708427106776,1.46539
977,0.77617,0.68937,6.840710177544386,1.46554
978,0.77794,0.68775,6.847711927981996,1.46569
979,0.77971,0.68612,6.854713678419604,1.46583
980,0.78149,0.68448,6.861715428857214,1.4659699999999998
981,0.78327,0.68284,6.868717179294824,1.46611
982,0.78506,0.68119,6.875718929732432,1.4662499999999998
983,0.78685,0.67953,6.882720680170042,1.4663799999999998
984,0.78865,0.67786,6.889722430607652,1.46651
985,0.79045,0.67619,6.896724181045261,1.4666399999999997
986,0.79225,0.67452,6.90372593148287,1.46677
987,0.79406,0.67283,6.91072768192048,1.46689
988,0.79588,0.67114,6.917729432358089,1.46702
989,0.79769,0.66945,6.924731182795699,1.46714
990,0.79952,0.66775,6.931732933233308,1.46727
991,0.80135,0.66604,6.938734683670917,1.46739
992,0.80318,0.66433,6.945736434108527,1.4675099999999999
993,0.80502,0.66261,6.952738184546136,1.46763
994,0.80686,0.66089,6.959739934983745,1.4677499999999999
995,0.80871,0.65917,6.966741685421355,1.4678800000000003
996,0.81056,0.65743,6.973743435858965,1.4679899999999997
997,0.81241,0.6557,6.9807451862965735,1.4681099999999998
998,0.81428,0.65396,6.987746936734183,1.4682399999999998
999,0.81614,0.65221,6.994748687171793,1.4683499999999998
1000,0.81801,0.65046,7.001750437609402,1.46847
1001,0.81989,0.64871,7.008752188047011,1.4686
1002,0.82177,0.64695,7.015753938484621,1.46872
1003,0.82365,0.64519,7.0227556889222305,1.4688400000000004
1004,0.82555,0.64343,7.029757439359839,1.46898
1005,0.82744,0.64166,7.036759189797449,1.4691
1006,0.82934,0.63989,7.0437609402350585,1.4692299999999998
1007,0.83125,0.63811,7.050762690672668,1.46936
1008,0.83316,0.63633,7.057764441110277,1.46949
1009,0.83507,0.63455,7.0647661915478865,1.46962
1010,0.83699,0.63277,7.071767941985496,1.4697600000000002
1011,0.83892,0.63098,7.078769692423106,1.4699
1012,0.84085,0.62919,7.085771442860715,1.47004
1013,0.84278,0.6274,7.092773193298324,1.4701799999999998
1014,0.84472,0.62561,7.099774943735934,1.47033
1015,0.84667,0.62381,7.106776694173543,1.47048
1016,0.84861,0.62201,7.113778444611152,1.4706199999999998
1017,0.85057,0.62021,7.120780195048762,1.4707800000000002
1018,0.85253,0.61841,7.127781945486372,1.4709400000000001
1019,0.8545,0.61661,7.13478369592398,1.47111
1020,0.85647,0.6148,7.14178544636159,1.47127
1021,0.85844,0.613,7.1487871967992,1.4714399999999999
1022,0.86042,0.61119,7.155788947236809,1.4716099999999999
1023,0.86241,0.60938,7.162790697674418,1.4717900000000002
1024,0.8644,0.60757,7.169792448112028,1.4719700000000002
1025,0.86639,0.60576,7.176794198549637,1.4721499999999998
1026,0.86839,0.60395,7.183795948987246,1.47234
1027,0.8704,0.60213,7.190797699424856,1.47253
1028,0.87241,0.60032,7.197799449862465,1.47273
1029,0.87443,0.59851,7.204801200300075,1.4729400000000001
1030,0.87645,0.59669,7.211802950737684,1.4731400000000001
1031,0.87848,0.59488,7.218804701175293,1.47336
1032,0.88051,0.59306,7.225806451612903,1.47357
1033,0.88255,0.59125,7.232808202050513,1.4738000000000002
1034,0.88459,0.58943,7.239809952488121,1.4740199999999999
1035,0.88664,0.58762,7.246811702925731,1.47426
1036,0.88869,0.5858,7.253813453363341,1.47449
1037,0.89075,0.58399,7.2608152038009495,1.4747400000000002
1038,0.89281,0.58217,7.267816954238559,1.47498
1039,0.89488,0.58036,7.274818704676169,1.47524
1040,0.89696,0.57854,7.281820455113778,1.4754999999999998
1041,0.89904,0.57673,7.288822205551387,1.4757699999999998
1042,0.90112,0.57492,7.295823955988997,1.4760400000000002
1043,0.90321,0.57311,7.3028257064266064,1.4763200000000003
1044,0.90531,0.5713,7.309827456864216,1.4766100000000002
1045,0.90741,0.56949,7.316829207301825,1.4769
1046,0.90952,0.56768,7.3238309577394345,1.4771999999999998
1047,0.91163,0.56588,7.330832708177044,1.47751
1048,0.91375,0.56407,7.337834458614653,1.4778200000000001
1049,0.91587,0.56227,7.3448362090522625,1.4781399999999998
1050,0.918,0.56047,7.351837959489872,1.47847
1051,0.92013,0.55866,7.358839709927482,1.47879
1052,0.92227,0.55687,7.365841460365091,1.4791400000000001
1053,0.92442,0.55507,7.3728432108027,1.4794899999999997
1054,0.92657,0.55327,7.37984496124031,1.47984
1055,0.92873,0.55148,7.3868467116779195,1.4802099999999998
1056,0.93089,0.54969,7.393848462115528,1.48058
1057,0.93306,0.5479,7.400850212553138,1.48096
1058,0.93523,0.54611,7.4078519629907476,1.48134
1059,0.93741,0.54432,7.414853713428356,1.48173
1060,0.93959,0.54254,7.421855463865966,1.48213
1061,0.94178,0.54076,7.428857214303576,1.4825399999999997
1062,0.94398,0.53898,7.435858964741185,1.48296
1063,0.94618,0.53721,7.442860715178794,1.48339
1064,0.94838,0.53543,7.449862465616404,1.48381
1065,0.9506,0.53366,7.456864216054013,1.4842600000000001
1066,0.95282,0.53189,7.463865966491623,1.48471
1067,0.95504,0.53013,7.470867716929232,1.48517
1068,0.95727,0.52836,7.477869467366841,1.48563
1069,0.9595,0.5266,7.484871217804451,1.4861
1070,0.96174,0.52485,7.49187296824206,1.48659
1071,0.96399,0.52309,7.498874718679669,1.4870800000000002
1072,0.96624,0.52134,7.505876469117279,1.4875800000000001
1073,0.9685,0.51959,7.512878219554889,1.4880899999999997
1074,0.97076,0.51785,7.519879969992497,1.4886100000000002
1075,0.97303,0.51611,7.526881720430107,1.48914
1076,0.97531,0.51437,7.533883470867717,1.48968
1077,0.97759,0.51263,7.540885221305326,1.4902199999999999
1078,0.97988,0.5109,7.547886971742935,1.49078
1079,0.98217,0.50917,7.554888722180545,1.4913399999999999
1080,0.98447,0.50745,7.561890472618154,1.4919199999999997
1081,0.98677,0.50573,7.568892223055763,1.4925000000000002
1082,0.98908,0.50401,7.575893973493373,1.49309
1083,0.9914,0.50229,7.582895723930982,1.49369
1084,0.99372,0.50058,7.589897474368592,1.4943000000000002
1085,0.99605,0.49887,7.596899224806201,1.4949199999999998
1086,0.99838,0.49717,7.6039009752438105,1.49555
1087,1.00072,0.49547,7.61090272568142,1.4961900000000001
1088,1.00306,0.49378,7.61790447611903,1.49684
1089,1.00542,0.49208,7.6249062265566385,1.4974999999999998
1090,1.00777,0.4904,7.631907976994248,1.49817
1091,1.01014,0.48871,7.638909727431858,1.49885
1092,1.0125,0.48703,7.645911477869467,1.49953
1093,1.01488,0.48535,7.652913228307076,1.50023
1094,1.01726,0.48368,7.659914978744686,1.5009400000000002
1095,1.01965,0.48201,7.6669167291822955,1.50166
1096,1.02204,0.48035,7.673918479619904,1.5023900000000001
1097,1.02444,0.47869,7.680920230057514,1.5031299999999999
1098,1.02684,0.47703,7.6879219804951235,1.50387
1099,1.02925,0.47538,7.694923730932733,1.50463
1100,1.03167,0.47373,7.701925481370342,1.5054
1101,1.03409,0.47209,7.708927231807952,1.50618
1102,1.03652,0.47045,7.715928982245561,1.5069700000000001
1103,1.03895,0.46882,7.72293073268317,1.50777
1104,1.04139,0.46719,7.72993248312078,1.5085800000000003
1105,1.04384,0.46556,7.736934233558389,1.5093999999999999
1106,1.04629,0.46394,7.743935983995999,1.51023
1107,1.04875,0.46232,7.750937734433608,1.5110700000000001
1108,1.05122,0.46071,7.757939484871217,1.5119299999999998
1109,1.05369,0.4591,7.764941235308827,1.5127899999999999
1110,1.05617,0.4575,7.771942985746437,1.5136700000000003
1111,1.05865,0.4559,7.778944736184045,1.51455
1112,1.06114,0.45431,7.785946486621655,1.51545
1113,1.06363,0.45272,7.792948237059265,1.51635
1114,1.06613,0.45113,7.799949987496873,1.51726
1115,1.06864,0.44955,7.806951737934483,1.51819
1116,1.07115,0.44798,7.813953488372093,1.5191299999999996
1117,1.07367,0.4464,7.820955238809702,1.52007
1118,1.0762,0.44484,7.827956989247311,1.5210399999999997
1119,1.07873,0.44328,7.834958739684921,1.5220099999999999
1120,1.08127,0.44172,7.84196049012253,1.5229899999999998
1121,1.08381,0.44017,7.84896224056014,1.5239800000000003
1122,1.08636,0.43862,7.855963990997749,1.5249800000000002
1123,1.08892,0.43707,7.862965741435358,1.52599
1124,1.09148,0.43554,7.869967491872968,1.52702
1125,1.09405,0.434,7.876969242310577,1.52805
1126,1.09663,0.43247,7.8839709927481865,1.5291
1127,1.09921,0.43095,7.890972743185796,1.53016
1128,1.10179,0.42943,7.897974493623406,1.5312200000000002
1129,1.10439,0.42792,7.9049762440610145,1.53231
1130,1.10699,0.42641,7.911977994498624,1.5334
1131,1.10959,0.4249,7.918979744936234,1.5344900000000001
1132,1.1122,0.4234,7.925981495373843,1.5356
1133,1.11482,0.42191,7.932983245811452,1.53673
1134,1.11745,0.42042,7.939984996249062,1.5378699999999998
1135,1.12008,0.41893,7.9469867466866715,1.53901
1136,1.12271,0.41745,7.95398849712428,1.54016
1137,1.12536,0.41598,7.96099024756189,1.54134
1138,1.128,0.41451,7.9679919979994995,1.54251
1139,1.13066,0.41304,7.974993748437109,1.5436999999999999
1140,1.13332,0.41158,7.981995498874718,1.5449
1141,1.13599,0.41013,7.988997249312328,1.5461200000000002
1142,1.13866,0.40867,7.995998999749937,1.5473299999999999
1143,1.14134,0.40723,8.003000750187546,1.54857
1144,1.14403,0.40579,8.010002500625156,1.5498200000000002
1145,1.14672,0.40435,8.017004251062765,1.55107
1146,1.14942,0.40292,8.024006001500375,1.5523399999999998
1147,1.15212,0.40149,8.031007751937985,1.5536100000000002
1148,1.15484,0.40007,8.038009502375594,1.55491
1149,1.15755,0.39866,8.045011252813202,1.5562100000000003
1150,1.16028,0.39725,8.052013003250812,1.5575299999999999
1151,1.16301,0.39584,8.059014753688421,1.55885
1152,1.16574,0.39444,8.066016504126031,1.56018
1153,1.16848,0.39304,8.07301825456364,1.5615199999999998
1154,1.17123,0.39165,8.08002000500125,1.5628799999999998
1155,1.17399,0.39027,8.08702175543886,1.56426
1156,1.17675,0.38888,8.09402350587647,1.5656299999999999
1157,1.17951,0.38751,8.101025256314077,1.56702
1158,1.18229,0.38614,8.108027006751687,1.56843
1159,1.18507,0.38477,8.115028757189297,1.5698400000000001
1160,1.18785,0.38341,8.122030507626906,1.5712600000000003
1161,1.19064,0.38205,8.129032258064516,1.5726900000000001
1162,1.19344,0.3807,8.136034008502126,1.5741400000000005
1163,1.19625,0.37935,8.143035758939735,1.5756000000000001
1164,1.19906,0.37801,8.150037509377343,1.57707
1165,1.20187,0.37667,8.157039259814953,1.5785400000000003
1166,1.2047,0.37534,8.164041010252562,1.58004
1167,1.20752,0.37401,8.171042760690172,1.5815299999999999
1168,1.21036,0.37269,8.178044511127782,1.58305
1169,1.2132,0.37137,8.185046261565391,1.5845699999999998
1170,1.21605,0.37006,8.192048012003001,1.5861100000000001
1171,1.2189,0.36876,8.199049762440609,1.58766
1172,1.22176,0.36745,8.206051512878219,1.5892100000000002
1173,1.22463,0.36615,8.213053263315828,1.5907800000000003
1174,1.2275,0.36486,8.220055013753438,1.5923599999999998
1175,1.23038,0.36357,8.227056764191047,1.5939500000000004
1176,1.23326,0.36229,8.234058514628657,1.5955499999999998
1177,1.23615,0.36101,8.241060265066267,1.5971599999999992
1178,1.23905,0.35974,8.248062015503876,1.5987899999999997
1179,1.24195,0.35847,8.255063765941484,1.6004200000000002
1180,1.24486,0.35721,8.262065516379094,1.6020700000000003
1181,1.24777,0.35595,8.269067266816704,1.60372
1182,1.25069,0.35469,8.276069017254313,1.605380000000002
1183,1.25362,0.35345,8.283070767691923,1.6070700000000002
1184,1.25655,0.3522,8.290072518129532,1.6087500000000006
1185,1.25949,0.35096,8.297074268567142,1.6104500000000002
1186,1.26244,0.34973,8.30407601900475,1.612169999999999
1187,1.26539,0.3485,8.31107776944236,1.613890000000005
1188,1.26835,0.34727,8.31807951987997,1.6156200000000034
1189,1.27131,0.34605,8.325081270317579,1.6173600000000015
1190,1.27428,0.34484,8.332083020755189,1.6191200000000023
1191,1.27725,0.34363,8.339084771192798,1.6208799999999979
1192,1.28023,0.34242,8.346086521630408,1.6226500000000001
1193,1.28322,0.34122,8.353088272068016,1.6244399999999999
1194,1.28621,0.34002,8.360090022505625,1.6262300000000014
1195,1.28921,0.33883,8.367091772943235,1.6280399999999995
1196,1.29222,0.33764,8.374093523380845,1.6298599999999999
1197,1.29523,0.33646,8.381095273818454,1.6316899999999999
1198,1.29825,0.33528,8.388097024256064,1.6335299999999986
1199,1.30127,0.33411,8.395098774693674,1.6353800000000005
1200,1.3043,0.33294,8.402100525131283,1.6372400000000003
1201,1.30733,0.33177,8.409102275568891,1.6390999999999996
1202,1.31037,0.33061,8.4161040260065,1.6409799999999999
1203,1.31342,0.32946,8.42310577644411,1.64288
1204,1.31647,0.32831,8.43010752688172,1.6447799999999997
1205,1.31953,0.32716,8.43710927731933,1.6466900000000007
1206,1.32259,0.32602,8.44411102775694,1.6486099999999995
1207,1.32566,0.32489,8.451112778194549,1.6505499999999997
1208,1.32873,0.32375,8.458114528632157,1.6524799999999997
1209,1.33181,0.32263,8.465116279069766,1.6544400000000001
1210,1.3349,0.3215,8.472118029507376,1.6564
1211,1.33799,0.32039,8.479119779944986,1.6583799999999995
1212,1.34109,0.31927,8.486121530382595,1.6603599999999998
1213,1.34419,0.31816,8.493123280820205,1.66235
1214,1.3473,0.31706,8.500125031257815,1.6643599999999998
1215,1.35042,0.31596,8.507126781695423,1.6663800000000004
1216,1.35354,0.31486,8.514128532133032,1.6684
1217,1.35666,0.31377,8.521130282570642,1.67043
1218,1.35979,0.31268,8.528132033008252,1.67247
1219,1.36293,0.3116,8.535133783445861,1.6745300000000003
1220,1.36607,0.31052,8.54213553388347,1.6765900000000005
1221,1.36922,0.30945,8.54913728432108,1.6786700000000003
1222,1.37237,0.30838,8.55613903475869,1.6807500000000002
1223,1.37553,0.30731,8.563140785196298,1.68284
1224,1.3787,0.30625,8.570142535633908,1.6849500000000002
1225,1.38187,0.30519,8.577144286071517,1.68706
1226,1.38504,0.30414,8.584146036509127,1.68918
1227,1.38822,0.30309,8.591147786946737,1.6913099999999999
1228,1.39141,0.30205,8.598149537384346,1.6934600000000004
1229,1.3946,0.30101,8.605151287821956,1.69561
1230,1.39779,0.29998,8.612153038259564,1.6977700000000002
1231,1.40099,0.29895,8.619154788697173,1.6999400000000002
1232,1.4042,0.29792,8.626156539134783,1.7021199999999999
1233,1.40741,0.2969,8.633158289572393,1.70431
1234,1.41063,0.29588,8.640160040010002,1.7065099999999997
1235,1.41385,0.29486,8.647161790447612,1.7087100000000002
1236,1.41708,0.29385,8.654163540885222,1.7109299999999998
1237,1.42031,0.29285,8.66116529132283,1.71316
1238,1.42355,0.29185,8.668167041760439,1.7153999999999998
1239,1.42679,0.29085,8.675168792198049,1.7176399999999998
1240,1.43003,0.28986,8.682170542635658,1.71989
1241,1.43329,0.28887,8.689172293073268,1.7221600000000001
1242,1.43654,0.28788,8.696174043510878,1.7244199999999998
1243,1.4398,0.2869,8.703175793948487,1.7267000000000001
1244,1.44307,0.28592,8.710177544386097,1.7289900000000002
1245,1.44634,0.28495,8.717179294823705,1.7312899999999998
1246,1.44962,0.28398,8.724181045261314,1.7335999999999998
1247,1.4529,0.28302,8.731182795698924,1.7359200000000001
1248,1.45618,0.28206,8.738184546136534,1.73824
1249,1.45947,0.2811,8.745186296574143,1.74057
1250,1.46277,0.28015,8.752188047011753,1.7429199999999998
1251,1.46607,0.2792,8.759189797449363,1.74527
1252,1.46937,0.27825,8.76619154788697,1.74762
1253,1.47268,0.27731,8.77319329832458,1.74999
1254,1.47599,0.27637,8.78019504876219,1.75236
1255,1.47931,0.27544,8.7871967991998,1.7547499999999996
1256,1.48263,0.27451,8.794198549637409,1.75714
1257,1.48596,0.27358,8.801200300075019,1.75954
1258,1.48929,0.27266,8.808202050512628,1.76195
1259,1.49262,0.27174,8.815203800950236,1.7643600000000002
1260,1.49596,0.27083,8.822205551387846,1.7667899999999999
1261,1.4993,0.26992,8.829207301825456,1.76922
1262,1.50265,0.26901,8.836209052263065,1.77166
1263,1.506,0.26811,8.843210802700675,1.77411
1264,1.50936,0.26721,8.850212553138284,1.77657
1265,1.51272,0.26632,8.857214303575894,1.7790400000000002
1266,1.51608,0.26542,8.864216054013504,1.7815
1267,1.51945,0.26454,8.871217804451112,1.7839899999999997
1268,1.52282,0.26365,8.878219554888721,1.78647
1269,1.52619,0.26277,8.885221305326331,1.7889599999999999
1270,1.52957,0.26189,8.89222305576394,1.7914599999999998
1271,1.53295,0.26102,8.89922480620155,1.79397
1272,1.53634,0.26015,8.90622655663916,1.7964900000000001
1273,1.53973,0.25929,8.91322830707677,1.79902
1274,1.54312,0.25842,8.920230057514377,1.8015400000000001
1275,1.54652,0.25757,8.927231807951987,1.8040899999999997
1276,1.54992,0.25671,8.934233558389597,1.8066300000000002
1277,1.55332,0.25586,8.941235308827206,1.8091800000000002
1278,1.55673,0.25501,8.948237059264816,1.81174
1279,1.56014,0.25417,8.955238809702426,1.8143100000000003
1280,1.56355,0.25333,8.962240560140035,1.81688
1281,1.56697,0.25249,8.969242310577643,1.8194599999999999
1282,1.57038,0.25165,8.976244061015253,1.82203
1283,1.57381,0.25082,8.983245811452862,1.8246299999999998
1284,1.57723,0.25,8.990247561890472,1.8272300000000001
1285,1.58066,0.24917,8.997249312328082,1.8298299999999998
1286,1.58409,0.24835,9.004251062765691,1.83244
1287,1.58753,0.24754,9.011252813203301,1.83507
1288,1.59096,0.24672,9.01825456364091,1.8376800000000002
1289,1.5944,0.24591,9.025256314078518,1.84031
1290,1.59785,0.24511,9.032258064516128,1.8429600000000002
1291,1.60129,0.2443,9.039259814953738,1.84559
1292,1.60474,0.2435,9.046261565391347,1.84824
1293,1.60819,0.24271,9.053263315828957,1.8509
1294,1.61164,0.24192,9.060265066266567,1.85356
1295,1.6151,0.24113,9.067266816704176,1.8562299999999998
1296,1.61856,0.24034,9.074268567141784,1.8589000000000002
1297,1.62202,0.23956,9.081270317579394,1.86158
1298,1.62548,0.23878,9.088272068017003,1.86426
1299,1.62894,0.238,9.095273818454613,1.8669400000000003
1300,1.63241,0.23723,9.102275568892223,1.8696399999999997
1301,1.63587,0.23646,9.109277319329832,1.87233
1302,1.63934,0.23569,9.116279069767442,1.8750299999999998
1303,1.64282,0.23493,9.12328082020505,1.8777499999999998
1304,1.64629,0.23416,9.13028257064266,1.8804500000000004
1305,1.64976,0.23341,9.13728432108027,1.8831699999999998
1306,1.65324,0.23265,9.144286071517879,1.88589
1307,1.65672,0.2319,9.151287821955489,1.88862
1308,1.6602,0.23115,9.158289572393098,1.8913499999999999
1309,1.66368,0.23041,9.165291322830708,1.8940900000000003
1310,1.66716,0.22967,9.172293073268317,1.8968300000000002
1311,1.67065,0.22893,9.179294823705925,1.8995799999999998
1312,1.67413,0.22819,9.186296574143535,1.9023199999999996
1313,1.67762,0.22746,9.193298324581145,1.9050799999999997
1314,1.6811,0.22673,9.200300075018754,1.90783
1315,1.68459,0.226,9.207301825456364,1.91059
1316,1.68808,0.22528,9.214303575893974,1.9133600000000002
1317,1.69157,0.22456,9.221305326331583,1.9161299999999999
1318,1.69506,0.22384,9.228307076769191,1.9189
1319,1.69855,0.22313,9.2353088272068,1.9216799999999998
1320,1.70204,0.22242,9.24231057764441,1.9244599999999998
1321,1.70553,0.22171,9.24931232808202,1.92724
1322,1.70903,0.221,9.25631407851963,1.9300300000000001
1323,1.71252,0.2203,9.26331582895724,1.93282
1324,1.71601,0.2196,9.270317579394849,1.93561
1325,1.7195,0.2189,9.277319329832457,1.9384000000000001
1326,1.723,0.21821,9.284321080270066,1.9412099999999999
1327,1.72649,0.21752,9.291322830707676,1.9440100000000002
1328,1.72998,0.21683,9.298324581145286,1.9468100000000002
1329,1.73347,0.21615,9.305326331582895,1.9496200000000001
1330,1.73697,0.21546,9.312328082020505,1.95243
1331,1.74046,0.21478,9.319329832458115,1.95524
1332,1.74395,0.21411,9.326331582895724,1.9580599999999997
1333,1.74744,0.21343,9.333333333333332,1.96087
1334,1.75093,0.21276,9.340335083770942,1.9636899999999997
1335,1.75442,0.21209,9.347336834208551,1.9665100000000004
1336,1.75791,0.21143,9.354338584646161,1.96934
1337,1.7614,0.21076,9.36134033508377,1.97216
1338,1.76488,0.2101,9.36834208552138,1.97498
1339,1.76837,0.20945,9.37534383595899,1.97782
1340,1.77185,0.20879,9.382345586396598,1.98064
1341,1.77533,0.20814,9.389347336834208,1.98347
1342,1.77882,0.20749,9.396349087271817,1.9863099999999996
1343,1.7823,0.20684,9.403350837709427,1.9891399999999997
1344,1.78577,0.2062,9.410352588147036,1.9919699999999998
1345,1.78925,0.20556,9.417354338584646,1.9948100000000002
1346,1.79273,0.20492,9.424356089022256,1.9976500000000001
1347,1.7962,0.20428,9.431357839459864,2.0004799999999996
1348,1.79967,0.20365,9.438359589897473,2.00332
1349,1.80314,0.20302,9.445361340335083,2.00616
1350,1.80661,0.20239,9.452363090772693,2.009
1351,1.81007,0.20176,9.459364841210302,2.01183
1352,1.81353,0.20114,9.466366591647912,2.01467
1353,1.81699,0.20052,9.473368342085521,2.01751
1354,1.82045,0.1999,9.480370092523131,2.02035
1355,1.8239,0.19929,9.487371842960739,2.0231900000000005
1356,1.82735,0.19867,9.494373593398349,2.02602
1357,1.8308,0.19806,9.501375343835958,2.02886
1358,1.83425,0.19745,9.508377094273568,2.0317
1359,1.83769,0.19685,9.515378844711178,2.03454
1360,1.84113,0.19624,9.522380595148787,2.03737
1361,1.84456,0.19564,9.529382345586397,2.0402
1362,1.84799,0.19505,9.536384096024005,2.04304
1363,1.85142,0.19445,9.543385846461614,2.04587
1364,1.85485,0.19386,9.550387596899224,2.04871
1365,1.85827,0.19327,9.557389347336834,2.05154
1366,1.86169,0.19268,9.564391097774443,2.05437
1367,1.8651,0.19209,9.571392848212053,2.0571900000000003
1368,1.86851,0.19151,9.578394598649663,2.0600199999999997
1369,1.87191,0.19093,9.585396349087272,2.06284
1370,1.87531,0.19035,9.59239809952488,2.06566
1371,1.87871,0.18977,9.59939984996249,2.06848
1372,1.8821,0.1892,9.6064016004001,2.0713
1373,1.88548,0.18862,9.613403350837709,2.0741000000000005
1374,1.88887,0.18805,9.620405101275319,2.0769200000000003
1375,1.89224,0.18749,9.627406851712928,2.0797299999999996
1376,1.89561,0.18692,9.634408602150538,2.0825299999999998
1377,1.89898,0.18636,9.641410352588146,2.0853399999999995
1378,1.90234,0.1858,9.648412103025755,2.08814
1379,1.9057,0.18524,9.655413853463365,2.09094
